gene_id	gene_start	gene_end	query_id
ATCC8482_final|contig00003|3_2834	3411286	3414573	GH28
ATCC8482_final|contig00003|3_2835	3414714	3415847	GH105
ATCC8482_final|contig00003|3_2837	3418059	3420413	CBM32
ATCC8482_final|contig00003|3_2837	3418059	3420413	GH43
ATCC8482_final|contig00003|3_2837	3418059	3420413	GH43_10
ATCC8482_final|contig00003|3_2837	3418059	3420413	GH43_11
ATCC8482_final|contig00003|3_2837	3418059	3420413	GH43_12
ATCC8482_final|contig00003|3_2837	3418059	3420413	GH43_24
ATCC8482_final|contig00003|3_2837	3418059	3420413	GH43_26
ATCC8482_final|contig00003|3_2837	3418059	3420413	GH43_29
ATCC8482_final|contig00003|3_2837	3418059	3420413	GH43_30
ATCC8482_final|contig00003|3_2837	3418059	3420413	GH43_16
ATCC8482_final|contig00003|3_2837	3418059	3420413	GH43_17
ATCC8482_final|contig00003|3_2837	3418059	3420413	GH43_19
ATCC8482_final|contig00003|3_2837	3418059	3420413	GH43_20
ATCC8482_final|contig00003|3_2837	3418059	3420413	GH43_21
ATCC8482_final|contig00003|3_2837	3418059	3420413	GH43_2
ATCC8482_final|contig00003|3_2837	3418059	3420413	GH43_31
ATCC8482_final|contig00003|3_2837	3418059	3420413	GH43_32
ATCC8482_final|contig00003|3_2837	3418059	3420413	GH43_33
ATCC8482_final|contig00003|3_2837	3418059	3420413	GH43_35
ATCC8482_final|contig00003|3_2837	3418059	3420413	GH43_37
ATCC8482_final|contig00003|3_2837	3418059	3420413	GH43_3
ATCC8482_final|contig00003|3_2837	3418059	3420413	GH43_4
ATCC8482_final|contig00003|3_2837	3418059	3420413	GH43_8
ATCC8482_final|contig00003|3_2837	3418059	3420413	GH43_9
ATCC8482_final|contig00003|3_2838	3420625	3423492	GH2
ATCC8482_final|contig00003|3_2839	3423511	3424785	CE12
ATCC8482_final|contig00003|3_2840	3424803	3426287	GH28
ATCC8482_final|contig00003|3_2843	3427779	3429203	GH28
ATCC8482_final|contig00003|3_2869	3460497	3462950	GH31_1
ATCC8482_final|contig00003|3_2869	3460497	3462950	GH31_3
ATCC8482_final|contig00003|3_2869	3460497	3462950	GH31_12
ATCC8482_final|contig00003|3_2869	3460497	3462950	GH31_14
ATCC8482_final|contig00003|3_2869	3460497	3462950	GH31_15
ATCC8482_final|contig00003|3_2869	3460497	3462950	GH31_16
ATCC8482_final|contig00003|3_2869	3460497	3462950	GH31_17
ATCC8482_final|contig00003|3_2869	3460497	3462950	GH31_18
ATCC8482_final|contig00003|3_2869	3460497	3462950	GH31_20
ATCC8482_final|contig00003|3_2869	3460497	3462950	GH31_6
ATCC8482_final|contig00003|3_2869	3460497	3462950	GH31_7
ATCC8482_final|contig00003|3_2869	3460497	3462950	GH31_8
ATCC8482_final|contig00003|3_2869	3460497	3462950	GH31_9
ATCC8482_final|contig00003|3_2870	3463125	3465008	GH97
ATCC8482_final|contig00003|3_2874	3470362	3472008	GH29
ATCC8482_final|contig00003|3_3004	3631900	3633315	GH177
ATCC8482_final|contig00003|3_3032	3669139	3670401	GH63
ATCC8482_final|contig00003|3_3032	3669139	3670401	GH142
ATCC8482_final|contig00003|3_3055	3701362	3703809	GH2
ATCC8482_final|contig00003|3_3056	3703806	3705887	GH20
ATCC8482_final|contig00003|3_3057	3705923	3708628	GH2
ATCC8482_final|contig00003|3_3154	3813357	3815708	GH127
ATCC8482_final|contig00003|3_3155	3815762	3818221	GH31_3
ATCC8482_final|contig00003|3_3155	3815762	3818221	GH31_13
ATCC8482_final|contig00003|3_3155	3815762	3818221	GH31_14
ATCC8482_final|contig00003|3_3155	3815762	3818221	GH31_15
ATCC8482_final|contig00003|3_3155	3815762	3818221	GH31_16
ATCC8482_final|contig00003|3_3155	3815762	3818221	GH31_17
ATCC8482_final|contig00003|3_3155	3815762	3818221	GH31_18
ATCC8482_final|contig00003|3_3155	3815762	3818221	GH31_20
ATCC8482_final|contig00003|3_3155	3815762	3818221	GH31_2
ATCC8482_final|contig00003|3_3155	3815762	3818221	GH31_6
ATCC8482_final|contig00003|3_3155	3815762	3818221	GH31_7
ATCC8482_final|contig00003|3_3155	3815762	3818221	GH31_9
ATCC8482_final|contig00003|3_3160	3828499	3830997	GH51
ATCC8482_final|contig00003|3_3160	3828499	3830997	GH51_1
ATCC8482_final|contig00003|3_3160	3828499	3830997	GH51_9
ATCC8482_final|contig00003|3_3161	3831025	3832968	GH43_10
ATCC8482_final|contig00003|3_3161	3831025	3832968	GH43_11
ATCC8482_final|contig00003|3_3161	3831025	3832968	GH43_12
ATCC8482_final|contig00003|3_3161	3831025	3832968	GH43_5
ATCC8482_final|contig00003|3_3161	3831025	3832968	GH43_6
ATCC8482_final|contig00003|3_3161	3831025	3832968	GH43_17
ATCC8482_final|contig00003|3_3161	3831025	3832968	GH43_18
ATCC8482_final|contig00003|3_3161	3831025	3832968	GH43_1
ATCC8482_final|contig00003|3_3161	3831025	3832968	GH43_2
ATCC8482_final|contig00003|3_3161	3831025	3832968	GH43_31
ATCC8482_final|contig00003|3_3161	3831025	3832968	GH43_35
ATCC8482_final|contig00003|3_3161	3831025	3832968	GH43_37
ATCC8482_final|contig00003|3_3161	3831025	3832968	GH43_4
ATCC8482_final|contig00003|3_3161	3831025	3832968	GH43_8
ATCC8482_final|contig00003|3_3161	3831025	3832968	GH43_9
ATCC8482_final|contig00003|3_3162	3833162	3834670	GH30_10
ATCC8482_final|contig00003|3_3162	3833162	3834670	GH30_7
ATCC8482_final|contig00003|3_3162	3833162	3834670	GH30_8
ATCC8482_final|contig00003|3_3171	3849525	3850526	GH43
ATCC8482_final|contig00003|3_3171	3849525	3850526	GH43_26
ATCC8482_final|contig00003|3_3171	3849525	3850526	GH43_29
ATCC8482_final|contig00003|3_3171	3849525	3850526	GH43_34
ATCC8482_final|contig00003|3_3171	3849525	3850526	GH43_19
ATCC8482_final|contig00003|3_3171	3849525	3850526	GH43_31
ATCC8482_final|contig00003|3_3171	3849525	3850526	GH43_32
ATCC8482_final|contig00003|3_3171	3849525	3850526	GH43_33
ATCC8482_final|contig00003|3_3172	3850851	3851993	GH43
ATCC8482_final|contig00003|3_3172	3850851	3851993	GH43_10
ATCC8482_final|contig00003|3_3172	3850851	3851993	GH43_29
ATCC8482_final|contig00003|3_3172	3850851	3851993	GH43_34
ATCC8482_final|contig00003|3_3172	3850851	3851993	GH43_16
ATCC8482_final|contig00003|3_3172	3850851	3851993	GH43_19
ATCC8482_final|contig00003|3_3172	3850851	3851993	GH43_2
ATCC8482_final|contig00003|3_3172	3850851	3851993	GH43_31
ATCC8482_final|contig00003|3_3172	3850851	3851993	GH43_32
ATCC8482_final|contig00003|3_3172	3850851	3851993	GH43_33
ATCC8482_final|contig00003|3_3172	3850851	3851993	GH43_3
ATCC8482_final|contig00003|3_3173	3852018	3854474	GH43_10
ATCC8482_final|contig00003|3_3173	3852018	3854474	GH43_14
ATCC8482_final|contig00003|3_3173	3852018	3854474	GH43_22
ATCC8482_final|contig00003|3_3173	3852018	3854474	GH43_24
ATCC8482_final|contig00003|3_3173	3852018	3854474	GH43_29
ATCC8482_final|contig00003|3_3173	3852018	3854474	GH43_30
ATCC8482_final|contig00003|3_3173	3852018	3854474	GH43_34
ATCC8482_final|contig00003|3_3173	3852018	3854474	GH43_5
ATCC8482_final|contig00003|3_3173	3852018	3854474	CBM91
ATCC8482_final|contig00003|3_3173	3852018	3854474	GH43_13
ATCC8482_final|contig00003|3_3173	3852018	3854474	GH43_15
ATCC8482_final|contig00003|3_3173	3852018	3854474	GH43_17
ATCC8482_final|contig00003|3_3173	3852018	3854474	GH43_18
ATCC8482_final|contig00003|3_3173	3852018	3854474	GH43_20
ATCC8482_final|contig00003|3_3173	3852018	3854474	GH43_21
ATCC8482_final|contig00003|3_3173	3852018	3854474	GH43_23
ATCC8482_final|contig00003|3_3173	3852018	3854474	GH43_28
ATCC8482_final|contig00003|3_3173	3852018	3854474	GH43_2
ATCC8482_final|contig00003|3_3173	3852018	3854474	GH43_31
ATCC8482_final|contig00003|3_3173	3852018	3854474	GH43_32
ATCC8482_final|contig00003|3_3173	3852018	3854474	GH43_33
ATCC8482_final|contig00003|3_3173	3852018	3854474	GH43_36
ATCC8482_final|contig00003|3_3173	3852018	3854474	GH43_3
ATCC8482_final|contig00003|3_3173	3852018	3854474	GH43_4
ATCC8482_final|contig00003|3_3178	3865290	3867605	GH105
ATCC8482_final|contig00003|3_3193	3880214	3881203	GT2_Glycos_transf_2
ATCC8482_final|contig00003|3_3193	3880214	3881203	GT2_Glyco_tranf_2_3
ATCC8482_final|contig00003|3_3200	3888969	3890828	GH29
ATCC8482_final|contig00003|3_3201	3890846	3893905	GH2
ATCC8482_final|contig00003|3_3202	3893914	3896229	GH20
ATCC8482_final|contig00003|3_3221	3920885	3923077	GH92
ATCC8482_final|contig00003|3_3223	3925563	3926954	GH29
ATCC8482_final|contig00003|3_3253	3975513	3977027	GH30
ATCC8482_final|contig00003|3_3253	3975513	3977027	GH30_3
ATCC8482_final|contig00003|3_3253	3975513	3977027	GH30_11
ATCC8482_final|contig00003|3_3253	3975513	3977027	GH30_1
ATCC8482_final|contig00003|3_3253	3975513	3977027	GH30_2
ATCC8482_final|contig00003|3_3253	3975513	3977027	GH30_4
ATCC8482_final|contig00003|3_3253	3975513	3977027	GH30_5
ATCC8482_final|contig00003|3_3277	4011299	4012540	GH177
ATCC8482_final|contig00003|3_3291	4034757	4037069	GH92
ATCC8482_final|contig00003|3_3307	4053511	4055118	GH36
ATCC8482_final|contig00003|3_3354	4098546	4099244	GT26
